User ID,User Name,AWS Service,Interaction Type,Interaction Frequency,Rating
1100,Tina Collier,AWS Well-Architected Framework,Purchase,18,1
1100,Tina Collier,AWS Solutions Architect Consulting,View,9,4
1100,Tina Collier,AWS Cloud Migration,Like,8,4
1100,Tina Collier,AWS Amplify,Like,5,2
1100,Tina Collier,AWS Lambda,View,2,4
1100,Tina Collier,AWS EC2,Purchase,10,5
1100,Tina Collier,AWS S3,Comment,17,1
1100,Tina Collier,AWS Identity and Access Management (IAM),Purchase,3,1
1100,Tina Collier,AWS Security Hub,View,5,2
1100,Tina Collier,AWS GuardDuty,Purchase,6,2
1100,Tina Collier,AWS WAF,Like,8,4
1101,Mr. Patrick Pierce,AWS Well-Architected Framework,View,20,1
1101,Mr. Patrick Pierce,AWS Solutions Architect Consulting,View,16,4
1101,Mr. Patrick Pierce,AWS Cloud Migration,Purchase,2,3
1101,Mr. Patrick Pierce,AWS Amplify,Comment,10,5
1101,Mr. Patrick Pierce,AWS Lambda,Purchase,7,4
1101,Mr. Patrick Pierce,AWS EC2,Purchase,2,3
1101,Mr. Patrick Pierce,AWS S3,Comment,6,3
1101,Mr. Patrick Pierce,AWS Identity and Access Management (IAM),Like,6,1
1101,Mr. Patrick Pierce,AWS Security Hub,Purchase,16,5
1101,Mr. Patrick Pierce,AWS GuardDuty,Purchase,2,4
1101,Mr. Patrick Pierce,AWS WAF,View,13,1
1102,Julie Smith,AWS Well-Architected Framework,Purchase,16,5
1102,Julie Smith,AWS Solutions Architect Consulting,Comment,8,4
1102,Julie Smith,AWS Cloud Migration,Like,7,1
1102,Julie Smith,AWS Amplify,Purchase,5,4
1102,Julie Smith,AWS Lambda,View,14,5
1102,Julie Smith,AWS EC2,Purchase,12,5
1102,Julie Smith,AWS S3,Purchase,7,4
1102,Julie Smith,AWS Identity and Access Management (IAM),Comment,9,3
1102,Julie Smith,AWS Security Hub,View,14,5
1102,Julie Smith,AWS GuardDuty,Like,3,2
1102,Julie Smith,AWS WAF,Like,9,5
1103,Theresa Adams,AWS Well-Architected Framework,Like,6,1
1103,Theresa Adams,AWS Solutions Architect Consulting,Like,16,4
1103,Theresa Adams,AWS Cloud Migration,Like,12,3
1103,Theresa Adams,AWS Amplify,Purchase,19,4
1103,Theresa Adams,AWS Lambda,View,9,3
1103,Theresa Adams,AWS EC2,Purchase,3,4
1103,Theresa Adams,AWS S3,Purchase,15,5
1103,Theresa Adams,AWS Identity and Access Management (IAM),Comment,4,2
1103,Theresa Adams,AWS Security Hub,Purchase,4,1
1103,Theresa Adams,AWS GuardDuty,Purchase,1,2
1103,Theresa Adams,AWS WAF,Comment,12,1
1104,Alexander Snow,AWS Well-Architected Framework,Comment,18,5
1104,Alexander Snow,AWS Solutions Architect Consulting,View,19,3
1104,Alexander Snow,AWS Cloud Migration,Comment,16,4
1104,Alexander Snow,AWS Amplify,Purchase,7,5
1104,Alexander Snow,AWS Lambda,Purchase,10,4
1104,Alexander Snow,AWS EC2,Like,6,1
1104,Alexander Snow,AWS S3,View,6,3
1104,Alexander Snow,AWS Identity and Access Management (IAM),Comment,6,4
1104,Alexander Snow,AWS Security Hub,Comment,6,3
1104,Alexander Snow,AWS GuardDuty,View,11,2
1104,Alexander Snow,AWS WAF,View,18,2
1105,Tonya Maxwell,AWS Well-Architected Framework,Comment,5,4
1105,Tonya Maxwell,AWS Solutions Architect Consulting,Like,9,5
1105,Tonya Maxwell,AWS Cloud Migration,Purchase,1,1
1105,Tonya Maxwell,AWS Amplify,Purchase,7,2
1105,Tonya Maxwell,AWS Lambda,Like,13,2
1105,Tonya Maxwell,AWS EC2,Comment,12,4
1105,Tonya Maxwell,AWS S3,Comment,3,1
1105,Tonya Maxwell,AWS Identity and Access Management (IAM),View,13,2
1105,Tonya Maxwell,AWS Security Hub,Comment,7,3
1105,Tonya Maxwell,AWS GuardDuty,View,7,2
1105,Tonya Maxwell,AWS WAF,Like,15,1
1106,Tracy Baker,AWS Well-Architected Framework,View,14,4
1106,Tracy Baker,AWS Solutions Architect Consulting,Comment,10,4
1106,Tracy Baker,AWS Cloud Migration,View,8,1
1106,Tracy Baker,AWS Amplify,Like,15,4
1106,Tracy Baker,AWS Lambda,Comment,12,5
1106,Tracy Baker,AWS EC2,Comment,12,3
1106,Tracy Baker,AWS S3,Purchase,9,4
1106,Tracy Baker,AWS Identity and Access Management (IAM),Comment,11,5
1106,Tracy Baker,AWS Security Hub,View,17,5
1106,Tracy Baker,AWS GuardDuty,Comment,10,3
1106,Tracy Baker,AWS WAF,Like,19,1
1107,Monica Friedman,AWS Well-Architected Framework,Comment,4,2
1107,Monica Friedman,AWS Solutions Architect Consulting,Comment,8,2
1107,Monica Friedman,AWS Cloud Migration,View,5,3
1107,Monica Friedman,AWS Amplify,Purchase,13,1
1107,Monica Friedman,AWS Lambda,Purchase,5,4
1107,Monica Friedman,AWS EC2,View,4,4
1107,Monica Friedman,AWS S3,Like,18,5
1107,Monica Friedman,AWS Identity and Access Management (IAM),Like,7,2
1107,Monica Friedman,AWS Security Hub,Purchase,5,5
1107,Monica Friedman,AWS GuardDuty,Purchase,4,3
1107,Monica Friedman,AWS WAF,View,2,2
1108,Karen Gonzalez,AWS Well-Architected Framework,Comment,13,4
1108,Karen Gonzalez,AWS Solutions Architect Consulting,Comment,6,1
1108,Karen Gonzalez,AWS Cloud Migration,Comment,10,1
1108,Karen Gonzalez,AWS Amplify,Comment,13,4
1108,Karen Gonzalez,AWS Lambda,Purchase,11,1
1108,Karen Gonzalez,AWS EC2,Purchase,6,3
1108,Karen Gonzalez,AWS S3,Purchase,19,3
1108,Karen Gonzalez,AWS Identity and Access Management (IAM),Comment,18,1
1108,Karen Gonzalez,AWS Security Hub,Comment,5,5
1108,Karen Gonzalez,AWS GuardDuty,Purchase,2,1
1108,Karen Gonzalez,AWS WAF,Like,17,2
1109,Robert Esparza,AWS Well-Architected Framework,Like,13,4
1109,Robert Esparza,AWS Solutions Architect Consulting,View,17,2
1109,Robert Esparza,AWS Cloud Migration,Like,19,3
1109,Robert Esparza,AWS Amplify,Like,4,4
1109,Robert Esparza,AWS Lambda,Comment,10,5
1109,Robert Esparza,AWS EC2,Purchase,3,1
1109,Robert Esparza,AWS S3,Like,1,2
1109,Robert Esparza,AWS Identity and Access Management (IAM),View,10,3
1109,Robert Esparza,AWS Security Hub,Purchase,17,1
1109,Robert Esparza,AWS GuardDuty,View,5,5
1109,Robert Esparza,AWS WAF,Purchase,13,2
1110,Ryan Phelps,AWS Well-Architected Framework,Like,13,5
1110,Ryan Phelps,AWS Solutions Architect Consulting,Like,14,1
1110,Ryan Phelps,AWS Cloud Migration,Comment,14,3
1110,Ryan Phelps,AWS Amplify,Purchase,4,5
1110,Ryan Phelps,AWS Lambda,View,3,2
1110,Ryan Phelps,AWS EC2,Like,6,1
1110,Ryan Phelps,AWS S3,Like,20,5
1110,Ryan Phelps,AWS Identity and Access Management (IAM),Like,20,1
1110,Ryan Phelps,AWS Security Hub,Purchase,15,3
1110,Ryan Phelps,AWS GuardDuty,View,2,3
1110,Ryan Phelps,AWS WAF,View,10,3
1111,Benjamin Wilson,AWS Well-Architected Framework,Comment,1,4
1111,Benjamin Wilson,AWS Solutions Architect Consulting,Like,10,2
1111,Benjamin Wilson,AWS Cloud Migration,Purchase,19,2
1111,Benjamin Wilson,AWS Amplify,Comment,19,1
1111,Benjamin Wilson,AWS Lambda,Purchase,8,1
1111,Benjamin Wilson,AWS EC2,Like,2,2
1111,Benjamin Wilson,AWS S3,Purchase,17,4
1111,Benjamin Wilson,AWS Identity and Access Management (IAM),Like,17,3
1111,Benjamin Wilson,AWS Security Hub,Purchase,3,3
1111,Benjamin Wilson,AWS GuardDuty,Like,16,2
1111,Benjamin Wilson,AWS WAF,Comment,4,2
1112,Fernando Rubio,AWS Well-Architected Framework,Purchase,8,3
1112,Fernando Rubio,AWS Solutions Architect Consulting,Purchase,9,5
1112,Fernando Rubio,AWS Cloud Migration,Like,9,5
1112,Fernando Rubio,AWS Amplify,Comment,9,3
1112,Fernando Rubio,AWS Lambda,View,17,5
1112,Fernando Rubio,AWS EC2,View,5,5
1112,Fernando Rubio,AWS S3,Comment,3,5
1112,Fernando Rubio,AWS Identity and Access Management (IAM),Comment,11,2
1112,Fernando Rubio,AWS Security Hub,Like,13,4
1112,Fernando Rubio,AWS GuardDuty,Comment,20,2
1112,Fernando Rubio,AWS WAF,View,3,4
1113,Shannon Long,AWS Well-Architected Framework,Comment,3,5
1113,Shannon Long,AWS Solutions Architect Consulting,Comment,1,5
1113,Shannon Long,AWS Cloud Migration,Purchase,19,2
1113,Shannon Long,AWS Amplify,Like,6,3
1113,Shannon Long,AWS Lambda,Like,11,1
1113,Shannon Long,AWS EC2,View,17,4
1113,Shannon Long,AWS S3,Purchase,4,1
1113,Shannon Long,AWS Identity and Access Management (IAM),Comment,10,4
1113,Shannon Long,AWS Security Hub,Comment,14,5
1113,Shannon Long,AWS GuardDuty,View,1,3
1113,Shannon Long,AWS WAF,Like,3,4
1114,Steven Stout,AWS Well-Architected Framework,Like,18,3
1114,Steven Stout,AWS Solutions Architect Consulting,Purchase,15,1
1114,Steven Stout,AWS Cloud Migration,Like,16,1
1114,Steven Stout,AWS Amplify,Comment,6,3
1114,Steven Stout,AWS Lambda,Purchase,20,4
1114,Steven Stout,AWS EC2,View,15,5
1114,Steven Stout,AWS S3,Like,18,3
1114,Steven Stout,AWS Identity and Access Management (IAM),Comment,4,3
1114,Steven Stout,AWS Security Hub,View,4,4
1114,Steven Stout,AWS GuardDuty,View,15,2
1114,Steven Stout,AWS WAF,Purchase,5,3
1115,Ashley Sutton,AWS Well-Architected Framework,Purchase,10,5
1115,Ashley Sutton,AWS Solutions Architect Consulting,Purchase,7,1
1115,Ashley Sutton,AWS Cloud Migration,View,13,5
1115,Ashley Sutton,AWS Amplify,Comment,10,2
1115,Ashley Sutton,AWS Lambda,Purchase,8,4
1115,Ashley Sutton,AWS EC2,View,14,4
1115,Ashley Sutton,AWS S3,Like,4,1
1115,Ashley Sutton,AWS Identity and Access Management (IAM),Like,8,1
1115,Ashley Sutton,AWS Security Hub,Purchase,14,2
1115,Ashley Sutton,AWS GuardDuty,Comment,16,3
1115,Ashley Sutton,AWS WAF,Comment,15,5
1116,Erin Smith,AWS Well-Architected Framework,Comment,7,2
1116,Erin Smith,AWS Solutions Architect Consulting,View,8,4
1116,Erin Smith,AWS Cloud Migration,Comment,19,1
1116,Erin Smith,AWS Amplify,Like,1,3
1116,Erin Smith,AWS Lambda,Like,2,3
1116,Erin Smith,AWS EC2,Comment,6,1
1116,Erin Smith,AWS S3,Comment,13,2
1116,Erin Smith,AWS Identity and Access Management (IAM),Comment,7,4
1116,Erin Smith,AWS Security Hub,Like,6,2
1116,Erin Smith,AWS GuardDuty,Purchase,6,5
1116,Erin Smith,AWS WAF,Comment,1,1
1117,Thomas Sullivan,AWS Well-Architected Framework,Purchase,13,3
1117,Thomas Sullivan,AWS Solutions Architect Consulting,Purchase,4,5
1117,Thomas Sullivan,AWS Cloud Migration,Like,5,1
1117,Thomas Sullivan,AWS Amplify,Comment,1,1
1117,Thomas Sullivan,AWS Lambda,Comment,5,2
1117,Thomas Sullivan,AWS EC2,Purchase,11,3
1117,Thomas Sullivan,AWS S3,Purchase,13,4
1117,Thomas Sullivan,AWS Identity and Access Management (IAM),View,13,3
1117,Thomas Sullivan,AWS Security Hub,Like,6,2
1117,Thomas Sullivan,AWS GuardDuty,Comment,2,3
1117,Thomas Sullivan,AWS WAF,Like,8,5
1118,Joel Burton,AWS Well-Architected Framework,Like,3,4
1118,Joel Burton,AWS Solutions Architect Consulting,Comment,18,1
1118,Joel Burton,AWS Cloud Migration,Like,19,1
1118,Joel Burton,AWS Amplify,Comment,10,1
1118,Joel Burton,AWS Lambda,Like,12,3
1118,Joel Burton,AWS EC2,View,13,2
1118,Joel Burton,AWS S3,Like,16,4
1118,Joel Burton,AWS Identity and Access Management (IAM),Purchase,10,5
1118,Joel Burton,AWS Security Hub,Like,17,3
1118,Joel Burton,AWS GuardDuty,Comment,12,1
1118,Joel Burton,AWS WAF,Like,9,1
1119,David Osborn,AWS Well-Architected Framework,Purchase,15,2
1119,David Osborn,AWS Solutions Architect Consulting,Purchase,2,1
1119,David Osborn,AWS Cloud Migration,Like,15,2
1119,David Osborn,AWS Amplify,Comment,16,4
1119,David Osborn,AWS Lambda,Purchase,7,2
1119,David Osborn,AWS EC2,Purchase,14,2
1119,David Osborn,AWS S3,View,15,4
1119,David Osborn,AWS Identity and Access Management (IAM),View,20,5
1119,David Osborn,AWS Security Hub,Purchase,12,4
1119,David Osborn,AWS GuardDuty,Purchase,3,1
1119,David Osborn,AWS WAF,Like,16,2
1120,Mary Kennedy,AWS Well-Architected Framework,Like,10,4
1120,Mary Kennedy,AWS Solutions Architect Consulting,Comment,4,4
1120,Mary Kennedy,AWS Cloud Migration,Comment,13,1
1120,Mary Kennedy,AWS Amplify,Purchase,15,1
1120,Mary Kennedy,AWS Lambda,View,14,4
1120,Mary Kennedy,AWS EC2,View,10,4
1120,Mary Kennedy,AWS S3,View,18,1
1120,Mary Kennedy,AWS Identity and Access Management (IAM),Comment,11,2
1120,Mary Kennedy,AWS Security Hub,Comment,17,3
1120,Mary Kennedy,AWS GuardDuty,Like,14,2
1120,Mary Kennedy,AWS WAF,Comment,10,1
1121,Scott Huff,AWS Well-Architected Framework,Comment,1,2
1121,Scott Huff,AWS Solutions Architect Consulting,Like,5,4
1121,Scott Huff,AWS Cloud Migration,Purchase,4,3
1121,Scott Huff,AWS Amplify,View,7,3
1121,Scott Huff,AWS Lambda,Like,11,2
1121,Scott Huff,AWS EC2,Like,5,1
1121,Scott Huff,AWS S3,Purchase,16,2
1121,Scott Huff,AWS Identity and Access Management (IAM),Purchase,12,1
1121,Scott Huff,AWS Security Hub,Comment,7,1
1121,Scott Huff,AWS GuardDuty,View,6,1
1121,Scott Huff,AWS WAF,Purchase,12,1
1122,Angela Morrison,AWS Well-Architected Framework,Comment,8,4
1122,Angela Morrison,AWS Solutions Architect Consulting,Purchase,1,2
1122,Angela Morrison,AWS Cloud Migration,View,14,3
1122,Angela Morrison,AWS Amplify,Purchase,16,1
1122,Angela Morrison,AWS Lambda,Like,8,2
1122,Angela Morrison,AWS EC2,Like,7,4
1122,Angela Morrison,AWS S3,View,7,4
1122,Angela Morrison,AWS Identity and Access Management (IAM),Like,16,3
1122,Angela Morrison,AWS Security Hub,Purchase,18,4
1122,Angela Morrison,AWS GuardDuty,Comment,13,5
1122,Angela Morrison,AWS WAF,Like,18,1
1123,Daniel Wright,AWS Well-Architected Framework,Comment,8,1
1123,Daniel Wright,AWS Solutions Architect Consulting,Comment,6,3
1123,Daniel Wright,AWS Cloud Migration,View,16,5
1123,Daniel Wright,AWS Amplify,Comment,11,4
1123,Daniel Wright,AWS Lambda,Like,17,4
1123,Daniel Wright,AWS EC2,View,19,5
1123,Daniel Wright,AWS S3,View,10,5
1123,Daniel Wright,AWS Identity and Access Management (IAM),Comment,13,4
1123,Daniel Wright,AWS Security Hub,Comment,6,4
1123,Daniel Wright,AWS GuardDuty,Like,8,3
1123,Daniel Wright,AWS WAF,Purchase,12,3
1124,Vanessa Mcbride,AWS Well-Architected Framework,Purchase,16,4
1124,Vanessa Mcbride,AWS Solutions Architect Consulting,View,15,3
1124,Vanessa Mcbride,AWS Cloud Migration,View,13,3
1124,Vanessa Mcbride,AWS Amplify,Like,9,3
1124,Vanessa Mcbride,AWS Lambda,Like,9,5
1124,Vanessa Mcbride,AWS EC2,Like,20,2
1124,Vanessa Mcbride,AWS S3,Like,9,3
1124,Vanessa Mcbride,AWS Identity and Access Management (IAM),View,15,2
1124,Vanessa Mcbride,AWS Security Hub,Like,16,4
1124,Vanessa Mcbride,AWS GuardDuty,Like,2,5
1124,Vanessa Mcbride,AWS WAF,Comment,19,5
1125,Erin Rush,AWS Well-Architected Framework,View,9,5
1125,Erin Rush,AWS Solutions Architect Consulting,View,20,3
1125,Erin Rush,AWS Cloud Migration,Purchase,18,4
1125,Erin Rush,AWS Amplify,Comment,3,4
1125,Erin Rush,AWS Lambda,Like,7,3
1125,Erin Rush,AWS EC2,View,7,2
1125,Erin Rush,AWS S3,Comment,18,1
1125,Erin Rush,AWS Identity and Access Management (IAM),Purchase,3,5
1125,Erin Rush,AWS Security Hub,Like,11,3
1125,Erin Rush,AWS GuardDuty,Like,16,2
1125,Erin Rush,AWS WAF,Like,10,3
1126,Annette Medina,AWS Well-Architected Framework,Like,12,4
1126,Annette Medina,AWS Solutions Architect Consulting,Purchase,6,1
1126,Annette Medina,AWS Cloud Migration,Purchase,1,2
1126,Annette Medina,AWS Amplify,Purchase,3,3
1126,Annette Medina,AWS Lambda,View,10,4
1126,Annette Medina,AWS EC2,View,3,5
1126,Annette Medina,AWS S3,Comment,18,4
1126,Annette Medina,AWS Identity and Access Management (IAM),Purchase,14,4
1126,Annette Medina,AWS Security Hub,Purchase,9,1
1126,Annette Medina,AWS GuardDuty,Comment,17,5
1126,Annette Medina,AWS WAF,View,3,5
1127,Brenda King,AWS Well-Architected Framework,View,14,3
1127,Brenda King,AWS Solutions Architect Consulting,Comment,2,5
1127,Brenda King,AWS Cloud Migration,Like,7,5
1127,Brenda King,AWS Amplify,Like,18,4
1127,Brenda King,AWS Lambda,Purchase,19,2
1127,Brenda King,AWS EC2,Like,18,2
1127,Brenda King,AWS S3,View,12,1
1127,Brenda King,AWS Identity and Access Management (IAM),Comment,9,2
1127,Brenda King,AWS Security Hub,Purchase,6,2
1127,Brenda King,AWS GuardDuty,View,3,3
1127,Brenda King,AWS WAF,Like,19,2
1128,Bradley Cross,AWS Well-Architected Framework,View,11,4
1128,Bradley Cross,AWS Solutions Architect Consulting,Like,10,5
1128,Bradley Cross,AWS Cloud Migration,View,18,3
1128,Bradley Cross,AWS Amplify,Like,7,3
1128,Bradley Cross,AWS Lambda,Purchase,10,4
1128,Bradley Cross,AWS EC2,Comment,9,5
1128,Bradley Cross,AWS S3,Like,19,2
1128,Bradley Cross,AWS Identity and Access Management (IAM),Like,17,1
1128,Bradley Cross,AWS Security Hub,Like,17,3
1128,Bradley Cross,AWS GuardDuty,View,2,1
1128,Bradley Cross,AWS WAF,Like,7,1
1129,Brandon Martinez,AWS Well-Architected Framework,Purchase,11,5
1129,Brandon Martinez,AWS Solutions Architect Consulting,Purchase,20,4
1129,Brandon Martinez,AWS Cloud Migration,Purchase,1,1
1129,Brandon Martinez,AWS Amplify,Purchase,1,3
1129,Brandon Martinez,AWS Lambda,Purchase,14,2
1129,Brandon Martinez,AWS EC2,Like,17,3
1129,Brandon Martinez,AWS S3,View,1,2
1129,Brandon Martinez,AWS Identity and Access Management (IAM),Like,6,1
1129,Brandon Martinez,AWS Security Hub,Like,2,1
1129,Brandon Martinez,AWS GuardDuty,Comment,16,3
1129,Brandon Martinez,AWS WAF,View,16,4
1130,Courtney West,AWS Well-Architected Framework,View,2,1
1130,Courtney West,AWS Solutions Architect Consulting,Purchase,14,1
1130,Courtney West,AWS Cloud Migration,View,6,3
1130,Courtney West,AWS Amplify,Comment,4,4
1130,Courtney West,AWS Lambda,View,5,2
1130,Courtney West,AWS EC2,Comment,5,5
1130,Courtney West,AWS S3,Comment,5,1
1130,Courtney West,AWS Identity and Access Management (IAM),Comment,20,1
1130,Courtney West,AWS Security Hub,Comment,9,2
1130,Courtney West,AWS GuardDuty,Comment,7,1
1130,Courtney West,AWS WAF,Like,13,2
1131,Gina Tucker,AWS Well-Architected Framework,View,11,5
1131,Gina Tucker,AWS Solutions Architect Consulting,Purchase,20,3
1131,Gina Tucker,AWS Cloud Migration,View,11,2
1131,Gina Tucker,AWS Amplify,Purchase,8,2
1131,Gina Tucker,AWS Lambda,Comment,15,5
1131,Gina Tucker,AWS EC2,Purchase,3,3
1131,Gina Tucker,AWS S3,Like,2,5
1131,Gina Tucker,AWS Identity and Access Management (IAM),Like,6,2
1131,Gina Tucker,AWS Security Hub,Like,5,3
1131,Gina Tucker,AWS GuardDuty,Like,11,5
1131,Gina Tucker,AWS WAF,View,13,2
1132,Mr. Christopher Stuart MD,AWS Well-Architected Framework,View,11,1
1132,Mr. Christopher Stuart MD,AWS Solutions Architect Consulting,Purchase,4,4
1132,Mr. Christopher Stuart MD,AWS Cloud Migration,Comment,8,1
1132,Mr. Christopher Stuart MD,AWS Amplify,View,9,4
1132,Mr. Christopher Stuart MD,AWS Lambda,View,1,2
1132,Mr. Christopher Stuart MD,AWS EC2,View,11,5
1132,Mr. Christopher Stuart MD,AWS S3,View,6,4
1132,Mr. Christopher Stuart MD,AWS Identity and Access Management (IAM),View,20,4
1132,Mr. Christopher Stuart MD,AWS Security Hub,Like,8,2
1132,Mr. Christopher Stuart MD,AWS GuardDuty,View,9,4
1132,Mr. Christopher Stuart MD,AWS WAF,Like,11,3
1133,John Murphy,AWS Well-Architected Framework,Like,18,2
1133,John Murphy,AWS Solutions Architect Consulting,View,13,5
1133,John Murphy,AWS Cloud Migration,View,5,1
1133,John Murphy,AWS Amplify,View,8,1
1133,John Murphy,AWS Lambda,View,8,2
1133,John Murphy,AWS EC2,Like,2,2
1133,John Murphy,AWS S3,Like,4,5
1133,John Murphy,AWS Identity and Access Management (IAM),Purchase,2,5
1133,John Murphy,AWS Security Hub,View,9,2
1133,John Murphy,AWS GuardDuty,Comment,14,4
1133,John Murphy,AWS WAF,Comment,9,4
1134,Cynthia Adams,AWS Well-Architected Framework,Comment,11,1
1134,Cynthia Adams,AWS Solutions Architect Consulting,Like,3,1
1134,Cynthia Adams,AWS Cloud Migration,Like,19,1
1134,Cynthia Adams,AWS Amplify,Like,4,3
1134,Cynthia Adams,AWS Lambda,View,12,5
1134,Cynthia Adams,AWS EC2,Like,10,3
1134,Cynthia Adams,AWS S3,Like,13,1
1134,Cynthia Adams,AWS Identity and Access Management (IAM),View,4,1
1134,Cynthia Adams,AWS Security Hub,Comment,3,5
1134,Cynthia Adams,AWS GuardDuty,Like,19,5
1134,Cynthia Adams,AWS WAF,View,2,2
1135,Kathleen Tran,AWS Well-Architected Framework,Comment,16,3
1135,Kathleen Tran,AWS Solutions Architect Consulting,Like,2,3
1135,Kathleen Tran,AWS Cloud Migration,Comment,7,3
1135,Kathleen Tran,AWS Amplify,Comment,20,5
1135,Kathleen Tran,AWS Lambda,View,18,1
1135,Kathleen Tran,AWS EC2,Comment,2,3
1135,Kathleen Tran,AWS S3,Like,7,1
1135,Kathleen Tran,AWS Identity and Access Management (IAM),Purchase,11,2
1135,Kathleen Tran,AWS Security Hub,Like,12,5
1135,Kathleen Tran,AWS GuardDuty,Like,9,1
1135,Kathleen Tran,AWS WAF,Like,13,5
1136,Abigail Wilson,AWS Well-Architected Framework,Comment,2,1
1136,Abigail Wilson,AWS Solutions Architect Consulting,View,3,3
1136,Abigail Wilson,AWS Cloud Migration,View,2,2
1136,Abigail Wilson,AWS Amplify,Comment,16,3
1136,Abigail Wilson,AWS Lambda,Like,16,5
1136,Abigail Wilson,AWS EC2,Like,10,2
1136,Abigail Wilson,AWS S3,Comment,5,2
1136,Abigail Wilson,AWS Identity and Access Management (IAM),Comment,20,2
1136,Abigail Wilson,AWS Security Hub,Purchase,2,4
1136,Abigail Wilson,AWS GuardDuty,View,16,3
1136,Abigail Wilson,AWS WAF,View,1,4
1137,Tonya Lopez,AWS Well-Architected Framework,Comment,8,3
1137,Tonya Lopez,AWS Solutions Architect Consulting,Like,17,2
1137,Tonya Lopez,AWS Cloud Migration,View,4,5
1137,Tonya Lopez,AWS Amplify,Comment,16,5
1137,Tonya Lopez,AWS Lambda,View,14,1
1137,Tonya Lopez,AWS EC2,Purchase,4,3
1137,Tonya Lopez,AWS S3,Comment,8,3
1137,Tonya Lopez,AWS Identity and Access Management (IAM),Purchase,20,4
1137,Tonya Lopez,AWS Security Hub,Like,20,4
1137,Tonya Lopez,AWS GuardDuty,View,1,4
1137,Tonya Lopez,AWS WAF,View,8,4
1138,Alice Martinez,AWS Well-Architected Framework,View,20,5
1138,Alice Martinez,AWS Solutions Architect Consulting,Like,10,4
1138,Alice Martinez,AWS Cloud Migration,Purchase,2,4
1138,Alice Martinez,AWS Amplify,Comment,19,2
1138,Alice Martinez,AWS Lambda,Comment,6,3
1138,Alice Martinez,AWS EC2,Like,2,5
1138,Alice Martinez,AWS S3,Like,17,1
1138,Alice Martinez,AWS Identity and Access Management (IAM),Purchase,15,2
1138,Alice Martinez,AWS Security Hub,Like,19,5
1138,Alice Martinez,AWS GuardDuty,Purchase,18,2
1138,Alice Martinez,AWS WAF,Like,8,1
1139,Shawn Day,AWS Well-Architected Framework,Purchase,2,1
1139,Shawn Day,AWS Solutions Architect Consulting,Comment,16,5
1139,Shawn Day,AWS Cloud Migration,View,13,3
1139,Shawn Day,AWS Amplify,Like,6,1
1139,Shawn Day,AWS Lambda,View,13,5
1139,Shawn Day,AWS EC2,Purchase,13,5
1139,Shawn Day,AWS S3,View,4,2
1139,Shawn Day,AWS Identity and Access Management (IAM),Purchase,5,1
